"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"C1orf21",230.463749607618,-0.099503805704016,0.274462396659274,-0.362540759372378,0.716947970547076,0.999220134952063,"C1orf21"
"EDEM3",91.3210076055692,0.16978863422969,0.233715168532975,0.726476742162048,0.467546560366158,0.999220134952063,"EDEM3"
"RNF2",4.9274634952341,-0.693936742570535,0.760167201274808,-0.912873827503734,0.361308904013454,0.999220134952063,"RNF2"
"TRMT1L",29.854984104193,0.00350237481201918,0.35108955216662,0.00997573066588158,0.992040650531896,0.999220134952063,"TRMT1L"
"SWT1",5.63138240677018,-0.726076090838715,0.662892991470339,-1.09531417616625,0.273379018996334,0.999220134952063,"SWT1"
"IVNS1ABP",138.523013975115,-0.3652432056422,0.3417843710328,-1.06863635846927,0.285233558686896,0.999220134952063,"IVNS1ABP"
"TPR",104.531853673931,-0.282828085755265,0.233719699130955,-1.21011659182735,0.226234157391617,0.999220134952063,"TPR"
"C1orf27",44.3739083394677,-0.186550849381187,0.282693601209305,-0.659904746988121,0.509314957751464,0.999220134952063,"C1orf27"
"PLA2G4A",3.01382075959282,-0.332424359639731,0.991519053246319,-0.335267747554971,0.737423120924622,0.999220134952063,"PLA2G4A"
"BRINP3",16.1262712732093,0.057541068420155,0.405212070449944,0.142002355350032,0.887078145241197,0.999220134952063,"BRINP3"
"RGS1",39.5066540733804,0.275947792015921,0.637573210049204,0.432809578047712,0.665153114440061,0.999220134952063,"RGS1"
"RGS13",9.80346709858851,-1.44262561722072,1.07043067943805,-1.34770578322556,0.177753031269844,0.999220134952063,"RGS13"
"RGS2",117.951601871179,0.0625680496495141,0.373898663415784,0.167339591636724,0.867102853692109,0.999220134952063,"RGS2"
"UCHL5",52.4292800646984,-0.0286083469067846,0.3454521271995,-0.0828142154998604,0.933999265621917,0.999220134952063,"UCHL5"
"TROVE2",56.1631497874588,-0.275966000363883,0.249569978429746,-1.10576601440692,0.268827808553031,0.999220134952063,"TROVE2"
"RP11-101E13.5",5.33281129125679,0.598192201758776,0.628784574648954,0.951346813958885,0.341428349867457,0.999220134952063,"RP11-101E13.5"
"GLRX2",41.6653935550129,-0.613152257487825,0.41866727669877,-1.46453351291887,0.143048233241853,0.999220134952063,"GLRX2"
"CDC73",47.2258014158894,-0.270523830531481,0.271439249425967,-0.996627536745621,0.318945334667915,0.999220134952063,"CDC73"
"B3GALT2",13.8991743355839,-0.00108594204426556,0.440306893182485,-0.00246632987373081,0.998032155466899,0.999220134952063,"B3GALT2"
"CFH",5.05847764380748,-0.372374984347134,1.18710930874028,-0.313682136603145,0.753762469412447,0.999220134952063,"CFH"
"ZBTB41",12.4349693384171,-0.228302504829583,0.447982867631086,-0.509623294383638,0.610315400978026,0.999220134952063,"ZBTB41"
"DENND1B",182.428860839985,-0.122902667302457,0.178968157189372,-0.686729244087872,0.492253364805666,0.999220134952063,"DENND1B"
"C1orf53",11.2604856958509,-0.0728769086232139,0.550863482160709,-0.132295770155904,0.894750352896946,0.999220134952063,"C1orf53"
"NEK7",72.0641736041481,0.187961761117026,0.262993922755536,0.714700017200567,0.474794427125158,0.999220134952063,"NEK7"
"PTPRC",13.8727396398681,0.735910481060721,0.686818418800376,1.07147749815168,0.283954783097274,0.999220134952063,"PTPRC"
"NR5A2",132.197950658896,0.293706546821714,0.19503317868524,1.50593118976808,0.132084838837848,0.999220134952063,"NR5A2"
"ZNF281",26.8398004839472,-0.103808713115043,0.352784458274267,-0.294255346799712,0.76856279098765,0.999220134952063,"ZNF281"
"DDX59",15.9250757749277,-0.0670787710359893,0.432649412952867,-0.155041863059911,0.876788314363285,0.999220134952063,"DDX59"
"CAMSAP2",4.42974594202069,0.502396042294008,0.712079211459406,0.705533926856744,0.4804780263443,0.999220134952063,"CAMSAP2"
"C1orf106",405.711650767784,0.0289272973533191,0.231785675102136,0.124801920310961,0.900680367092009,0.999220134952063,"C1orf106"
"TMEM9",19.4741577292148,-1.23514059680204,0.67271796658317,-1.83604520491031,0.0663509712604066,0.999220134952063,"TMEM9"
